TimeStamp,WashingMachine_Power,Heater_Power,AC_Power,VehicleCharger_Power,VacuumCleaner_Power
12/31/2023 19:24,0.0371,0.0625,0.9728,0.0233,0.0347
12/31/2023 19:25,0.0367,0.0641,0.9815,0.0215,0.0346
12/31/2023 19:26,0.0332,0.0642,0.9849,0.0232,0.038
12/31/2023 19:27,0.0338,0.0644,0.9839,0.0214,0.035
12/31/2023 19:28,0.0377,0.0644,0.9796,0.0267,0.0346
12/31/2023 19:29,0.0348,0.0644,0.9822,0.0251,0.0353
12/31/2023 19:30,0.0318,0.0635,0.0653,0.0213,0.0343
12/31/2023 19:31,0.0381,0.0624,0.014,0.0234,0.0343
12/31/2023 19:32,0.0305,0.0631,0.0143,0.0243,0.0343
12/31/2023 19:33,0.0235,0.0629,0.0142,0.0215,0.0341
12/31/2023 19:34,0.0301,0.0636,0.0145,0.0216,0.0342
12/31/2023 19:35,0.0294,0.0632,0.0149,0.0216,0.0342
12/31/2023 19:36,0.0258,0.0633,0.0148,0.0217,0.0335
12/31/2023 19:37,0.0263,0.0614,0.0148,0.0215,0.0339
12/31/2023 19:38,0.0308,0.0631,0.0149,0.0216,0.0346
12/31/2023 19:39,0.0289,0.0634,0.0139,0.0215,0.0346
12/31/2023 19:40,0.0238,0.0633,0.0142,0.0215,0.0356
12/31/2023 19:41,0.031,0.0632,0.0146,0.0269,0.0392
12/31/2023 19:42,0.0297,0.0633,0.0143,0.0318,0.0347
12/31/2023 19:43,0.0237,0.0635,0.6877,0.0292,0.0343
12/31/2023 19:44,0.0299,0.0629,0.9732,0.0305,0.0342
12/31/2023 19:45,0.0293,0.0634,0.9766,0.0287,0.0341
12/31/2023 19:46,0.0264,0.0632,0.9796,0.0306,0.0341
12/31/2023 19:47,0.0257,0.063,0.9797,0.0298,0.0343
12/31/2023 19:48,0.0311,0.0632,0.9814,0.03,0.0342
12/31/2023 19:49,0.0278,0.0631,0.7013,0.0169,0.0342
12/31/2023 19:50,0.0256,0.0628,0.0141,0.0146,0.034
12/31/2023 19:51,0.0307,0.0629,0.0139,0.0145,0.0343
12/31/2023 19:52,0.0297,0.0635,0.0149,0.0143,0.0343
12/31/2023 19:53,0.0239,0.0612,0.0152,0.0143,0.034
12/31/2023 19:54,0.0296,0.061,0.0148,0.0142,0.0348
12/31/2023 19:55,0.0297,0.062,0.0146,0.0144,0.0366
12/31/2023 19:56,0.0265,0.0606,0.0152,0.0175,0.0398
12/31/2023 19:57,0.026,0.0607,0.0147,0.0143,0.0378
12/31/2023 19:58,0.0309,0.0609,0.0147,0.0173,0.035
12/31/2023 19:59,0.0295,0.0602,0.0139,0.0144,0.0348
12/31/2023 20:00,0.0245,0.0611,0.0145,0.0146,0.0346
12/31/2023 20:01,0.0302,0.0591,0.0137,0.0143,0.0347
12/31/2023 20:02,0.0298,0.0609,0.0144,0.0144,0.0369
12/31/2023 20:03,0.0239,0.0608,0.2477,0.0145,0.0432
12/31/2023 20:04,0.0295,0.0606,0.9689,0.0143,0.0423
12/31/2023 20:05,0.0298,0.0609,0.9747,0.0142,0.0419
12/31/2023 20:06,0.0267,0.0612,0.9842,0.0146,0.0432
12/31/2023 20:07,0.0263,0.0588,0.9835,0.0143,0.0395
12/31/2023 20:08,0.0308,0.061,0.9847,0.0145,0.0343
12/31/2023 20:09,0.0288,0.062,0.9844,0.015,0.0343
12/31/2023 20:10,0.0255,0.0617,0.0637,0.017,0.0344
12/31/2023 20:11,0.0302,0.0608,0.0147,0.0143,0.0345
12/31/2023 20:12,0.0299,0.0606,0.0148,0.0182,0.0341
12/31/2023 20:13,0.0244,0.0593,0.0155,0.0136,0.0338
12/31/2023 20:14,0.029,0.0588,0.0161,0.0165,0.034
12/31/2023 20:15,0.03,0.0595,0.016,0.0148,0.034
12/31/2023 20:16,0.0268,0.0604,0.0156,0.0153,0.039
12/31/2023 20:17,0.0271,0.0607,0.015,0.0145,0.0358
12/31/2023 20:18,0.0297,0.0603,0.015,0.0158,0.0361
12/31/2023 20:19,0.0296,0.061,0.1302,0.0156,0.035
12/31/2023 20:20,0.0238,0.0626,0.9698,0.0183,0.0345
12/31/2023 20:21,0.0307,0.0616,0.9785,0.0142,0.0341
12/31/2023 20:22,0.0298,0.0617,0.9965,0.0138,0.0343
12/31/2023 20:23,0.0245,0.0615,0.9856,0.0145,0.0348
12/31/2023 20:24,0.0287,0.0603,0.9904,0.0143,0.038
12/31/2023 20:25,0.0302,0.0596,0.9994,0.0136,0.0341
12/31/2023 20:26,0.0269,0.0606,0.9827,0.0146,0.0344
12/31/2023 20:27,0.0268,0.0607,0.8649,0.0142,0.0356
12/31/2023 20:28,0.0296,0.0603,0.015,0.0145,0.0344
12/31/2023 20:29,0.0292,0.0598,0.0149,0.0145,0.0342
12/31/2023 20:30,0.0242,0.0603,0.0148,0.0144,0.0342
12/31/2023 20:31,0.0306,0.0606,0.0149,0.0175,0.0342
12/31/2023 20:32,0.0299,0.0605,0.065,0.0153,0.0344
12/31/2023 20:33,0.0249,0.0604,0.015,0.0168,0.0341
12/31/2023 20:34,0.029,0.0604,0.0142,0.019,0.0351
12/31/2023 20:35,0.03,0.0604,0.3432,0.0198,0.034
12/31/2023 20:36,0.0271,0.06,0.9679,0.0208,0.0347
12/31/2023 20:37,0.0268,0.0611,0.9763,0.0184,0.0343
12/31/2023 20:38,0.0298,0.0608,0.9841,0.0175,0.0342
12/31/2023 20:39,0.03,0.0594,0.9853,0.0142,0.0343
12/31/2023 20:40,0.0242,0.0606,0.9856,0.0172,0.0344
12/31/2023 20:41,0.0306,0.0595,0.9862,0.0159,0.0384
12/31/2023 20:42,0.0303,0.0603,0.0557,0.015,0.0341
12/31/2023 20:43,0.0687,0.0609,0.0143,0.0167,0.0377
12/31/2023 20:44,0.1111,0.0599,0.0145,0.0144,0.0427
12/31/2023 20:45,0.1113,0.0612,0.9439,0.0159,0.0421
12/31/2023 20:46,0.1089,0.061,0.975,0.0145,0.0421
12/31/2023 20:47,0.1071,0.0609,0.9803,0.0146,0.0423
12/31/2023 20:48,0.1107,0.0608,0.9856,0.0166,0.0419
12/31/2023 20:49,0.1102,0.0609,0.9851,0.0163,0.0434
12/31/2023 20:50,0.1035,0.0597,0.9824,0.0144,0.0418
12/31/2023 20:51,0.1106,0.0576,0.537,0.0145,0.0419
12/31/2023 20:52,0.1102,0.0604,0.0138,0.0144,0.0445
12/31/2023 20:53,0.1039,0.0603,0.014,0.0143,0.0439
12/31/2023 20:54,0.1072,0.0603,0.456,0.0146,0.042
12/31/2023 20:55,0.108,0.0614,0.9674,0.0146,0.0421
12/31/2023 20:56,0.1052,0.0607,0.9731,0.0144,0.0422
12/31/2023 20:57,0.1032,0.0602,0.9864,0.0145,0.0419
12/31/2023 20:58,0.1078,0.0594,0.9898,0.0145,0.042
12/31/2023 20:59,0.1072,0.0609,0.9903,0.0144,0.042
12/31/2023 21:00,0.1011,0.0598,0.8722,0.0145,0.0422
12/31/2023 21:01,0.1082,0.0599,0.0155,0.011,0.0424
12/31/2023 21:02,0.1078,0.059,0.0155,0.0079,0.0423
12/31/2023 21:03,0.1035,0.06,0.1388,0.0075,0.0466
12/31/2023 21:04,0.1058,0.0602,0.9716,0.0075,0.0428
12/31/2023 21:05,0.1071,0.0607,0.9722,0.0072,0.0421
12/31/2023 21:06,0.1048,0.0605,0.9763,0.0074,0.0423
12/31/2023 21:07,0.1006,0.0608,0.9803,0.0093,0.0421
12/31/2023 21:08,0.1072,0.0601,0.9848,0.0074,0.0421
12/31/2023 21:09,0.1066,0.061,0.9838,0.0075,0.0422
12/31/2023 21:10,0.1002,0.061,0.2183,0.0075,0.0425
12/31/2023 21:11,0.1075,0.0611,0.0139,0.0074,0.0422
12/31/2023 21:12,0.1071,0.0611,0.0138,0.0075,0.0422
12/31/2023 21:13,0.1021,0.0613,0.7686,0.0073,0.0421
12/31/2023 21:14,0.104,0.0607,0.9717,0.0075,0.0424
12/31/2023 21:15,0.1068,0.0607,0.9733,0.0076,0.0418
12/31/2023 21:16,0.1035,0.0601,0.9842,0.0075,0.0418
12/31/2023 21:17,0.1016,0.0611,0.9875,0.0075,0.0417
12/31/2023 21:18,0.1066,0.0596,0.9886,0.0077,0.0424
12/31/2023 21:19,0.1057,0.0601,0.7032,0.0076,0.0425
12/31/2023 21:20,0.1,0.0602,0.0151,0.0074,0.0421
12/31/2023 21:21,0.1065,0.0616,0.0152,0.0075,0.0419
12/31/2023 21:22,0.1063,0.0606,0.2982,0.0076,0.042
12/31/2023 21:23,0.1023,0.0603,0.9671,0.0075,0.0422
12/31/2023 21:24,0.1041,0.0607,0.9745,0.0073,0.0418
12/31/2023 21:25,0.1074,0.0601,0.9769,0.0075,0.0419
12/31/2023 21:26,0.1052,0.0612,0.9818,0.0074,0.0421
12/31/2023 21:27,0.1016,0.0612,0.9804,0.0075,0.0421
12/31/2023 21:28,0.107,0.0611,0.981,0.0075,0.0424
12/31/2023 21:29,0.1076,0.0613,0.0541,0.0091,0.0421
12/31/2023 21:30,0.1016,0.0611,0.0148,0.0078,0.0423
12/31/2023 21:31,0.1076,0.0603,0.021,0.0075,0.0425
12/31/2023 21:32,0.1076,0.0608,0.3901,0.0094,0.0423
12/31/2023 21:33,0.1035,0.0619,0.9667,0.0073,0.0158
12/31/2023 21:34,0.1045,0.0607,0.9791,0.0093,0.0167
12/31/2023 21:35,0.1084,0.0609,0.983,0.0096,0.0152
12/31/2023 21:36,0.1052,0.0609,0.9885,0.0081,0.0163
12/31/2023 21:37,0.1037,0.061,0.9887,0.0088,0.0164
12/31/2023 21:38,0.1073,0.0616,0.8691,0.0075,0.0164
12/31/2023 21:39,0.1079,0.0604,0.0161,0.0074,0.0167
12/31/2023 21:40,0.102,0.0601,0.0162,0.0086,0.0164
12/31/2023 21:41,0.1074,0.0586,0.0155,0.0087,0.0164
12/31/2023 21:42,0.1077,0.0625,0.0155,0.0093,0.0168
12/31/2023 21:43,0.1044,0.0594,0.672,0.0073,0.0168
12/31/2023 21:44,0.1043,0.0576,0.9714,0.0073,0.0165
12/31/2023 21:45,0.1082,0.0599,0.9745,0.0075,0.0163
12/31/2023 21:46,0.1068,0.0606,0.9867,0.0075,0.0169
12/31/2023 21:47,0.1032,0.0602,0.9864,0.0091,0.0165
12/31/2023 21:48,0.1073,0.0605,0.9816,0.0096,0.0165
12/31/2023 21:49,0.1076,0.0598,0.6999,0.0115,0.017
12/31/2023 21:50,0.1017,0.0615,0.0154,0.0102,0.0159
12/31/2023 21:51,0.1065,0.06,0.0147,0.0075,0.0165
12/31/2023 21:52,0.1079,0.0604,0.2935,0.0075,0.0167
12/31/2023 21:53,0.1069,0.0609,0.9589,0.0075,0.0165
12/31/2023 21:54,0.1118,0.0599,0.9739,0.0071,0.0165
12/31/2023 21:55,0.1141,0.06,0.9757,0.0075,0.0168
12/31/2023 21:56,0.1124,0.0596,0.9841,0.0105,0.0167
12/31/2023 21:57,0.1107,0.0602,0.9831,0.0095,0.0166
12/31/2023 21:58,0.1168,0.0607,0.9795,0.0073,0.0168
12/31/2023 21:59,0.1159,0.0599,0.2187,0.0074,0.0162
12/31/2023 22:00,0.1104,0.0608,0.0157,0.0073,0.0168
12/31/2023 22:01,0.1149,0.0599,0.0157,0.0075,0.0165
12/31/2023 22:02,0.1163,0.0588,0.2906,0.0094,0.0165
12/31/2023 22:03,0.1119,0.0601,0.9648,0.0112,0.0165
12/31/2023 22:04,0.1135,0.06,0.9749,0.0092,0.0168
12/31/2023 22:05,0.1146,0.0601,0.9757,0.0075,0.0165
12/31/2023 22:06,0.1157,0.0591,0.9852,0.0074,0.0163
12/31/2023 22:07,0.1112,0.0606,0.985,0.0076,0.0166
12/31/2023 22:08,0.1163,0.0609,0.9772,0.0079,0.0165
12/31/2023 22:09,0.1159,0.0592,0.0601,0.0077,0.0162
12/31/2023 22:10,0.1095,0.0595,0.0152,0.0078,0.0167
12/31/2023 22:11,0.1144,0.0585,0.0149,0.0078,0.0158
12/31/2023 22:12,0.1133,0.0605,0.9147,0.0077,0.0167
12/31/2023 22:13,0.1101,0.0615,0.9668,0.0132,0.0162
12/31/2023 22:14,0.113,0.0597,0.9697,0.0078,0.0164
12/31/2023 22:15,0.1144,0.0598,0.9815,0.0078,0.0162
12/31/2023 22:16,0.1149,0.0563,0.9821,0.0096,0.0162
12/31/2023 22:17,0.1102,0.0597,0.9765,0.0092,0.0162
12/31/2023 22:18,0.1172,0.0594,0.3866,0.0098,0.0165
12/31/2023 22:19,0.1168,0.0595,0.0151,0.0076,0.0161
12/31/2023 22:20,0.1097,0.0604,0.016,0.0096,0.0155
12/31/2023 22:21,0.1142,0.0599,0.4945,0.0076,0.0161
12/31/2023 22:22,0.1148,0.0595,0.9607,0.0095,0.0159
12/31/2023 22:23,0.112,0.059,0.9721,0.0077,0.0165
12/31/2023 22:24,0.1122,0.0594,0.9851,0.0076,0.0158
12/31/2023 22:25,0.1142,0.0593,0.987,0.0077,0.0156
12/31/2023 22:26,0.1151,0.0597,0.9837,0.0076,0.0159
12/31/2023 22:27,0.1097,0.0597,0.7054,0.0075,0.0164
12/31/2023 22:28,0.1168,0.0595,0.0156,0.0077,0.016
12/31/2023 22:29,0.1166,0.0614,0.0147,0.0078,0.0165
12/31/2023 22:30,0.1105,0.0603,0.2553,0.0076,0.0162
12/31/2023 22:31,0.1147,0.0626,0.9545,0.0077,0.0159
12/31/2023 22:32,0.1146,0.0606,0.9646,0.0075,0.0164
12/31/2023 22:33,0.1119,0.0593,0.9722,0.0085,0.0161
12/31/2023 22:34,0.112,0.0593,0.9786,0.0086,0.0156
12/31/2023 22:35,0.1146,0.0597,0.9797,0.0077,0.0162
12/31/2023 22:36,0.1173,0.0607,0.9914,0.0075,0.0168
12/31/2023 22:37,0.1101,0.0601,0.0488,0.0075,0.0162
12/31/2023 22:38,0.1175,0.0607,0.0156,0.0075,0.0158
12/31/2023 22:39,0.1165,0.0605,0.0148,0.0094,0.0163
12/31/2023 22:40,0.1112,0.0599,0.1613,0.0075,0.0163
12/31/2023 22:41,0.1146,0.0604,0.9673,0.0077,0.0169
12/31/2023 22:42,0.1141,0.0606,0.9722,0.0087,0.0162
12/31/2023 22:43,0.1134,0.0605,0.9728,0.0108,0.0162
12/31/2023 22:44,0.112,0.0601,0.9788,0.0097,0.0159
12/31/2023 22:45,0.1146,0.0603,0.9805,0.0075,0.0161
12/31/2023 22:46,0.1137,0.0598,0.9788,0.0076,0.0164
12/31/2023 22:47,0.11,0.0596,0.0522,0.0075,0.0162
12/31/2023 22:48,0.1168,0.0594,0.0155,0.0075,0.0156
12/31/2023 22:49,0.1161,0.0596,0.0155,0.0077,0.0162
12/31/2023 22:50,0.111,0.0602,0.7481,0.0098,0.0159
12/31/2023 22:51,0.1135,0.0595,0.9548,0.0102,0.0149
12/31/2023 22:52,0.1162,0.0613,0.9739,0.0085,0.0151
12/31/2023 22:53,0.1144,0.0602,0.2631,0.0096,0.0162
12/31/2023 22:54,0.112,0.06,0.0155,0.0076,0.0163
12/31/2023 22:55,0.1163,0.0601,0.0148,0.0075,0.0169
12/31/2023 22:56,0.1162,0.0599,0.0146,0.0074,0.0159
12/31/2023 22:57,0.1098,0.0598,0.0147,0.0074,0.0157
12/31/2023 22:58,0.1168,0.0591,0.0151,0.0075,0.0162
12/31/2023 22:59,0.1168,0.0602,0.0148,0.0074,0.0165
12/31/2023 23:00,0.1116,0.0589,0.0152,0.0075,0.0156
12/31/2023 23:01,0.1151,0.0577,0.0153,0.0076,0.0163
12/31/2023 23:02,0.1163,0.0585,0.0151,0.0077,0.0159
12/31/2023 23:03,0.1137,0.0598,0.0153,0.0076,0.0159
12/31/2023 23:04,0.1126,0.0598,0.015,0.0075,0.0159
12/31/2023 23:05,0.1164,0.0601,0.0147,0.0076,0.0157
12/31/2023 23:06,0.1156,0.0597,0.0147,0.0094,0.0164
12/31/2023 23:07,0.1103,0.0598,0.015,0.0094,0.0159
12/31/2023 23:08,0.1163,0.0598,0.0153,0.0076,0.0167
12/31/2023 23:09,0.1154,0.0592,0.0158,0.0076,0.0151
12/31/2023 23:10,0.1112,0.0593,0.0157,0.0076,0.0153
12/31/2023 23:11,0.1136,0.0594,0.0159,0.0076,0.0153
12/31/2023 23:12,0.1159,0.059,0.0159,0.0077,0.0151
12/31/2023 23:13,0.1138,0.0597,0.0155,0.0075,0.0147
12/31/2023 23:14,0.1114,0.0599,0.0154,0.0092,0.0159
12/31/2023 23:15,0.1166,0.0577,0.0147,0.0143,0.0159
12/31/2023 23:16,0.1174,0.0586,0.0146,0.0227,0.0162
12/31/2023 23:17,0.11,0.0591,0.9096,0.0254,0.0159
12/31/2023 23:18,0.1175,0.0599,0.968,0.0086,0.0148
12/31/2023 23:19,0.1168,0.0581,0.9788,0.0103,0.0159
12/31/2023 23:20,0.1117,0.0599,0.9787,0.0164,0.0148
12/31/2023 23:21,0.1146,0.0601,0.9772,0.0219,0.0154
12/31/2023 23:22,0.1171,0.0597,0.9803,0.0158,0.0155
12/31/2023 23:23,0.114,0.06,0.5468,0.0134,0.0154
12/31/2023 23:24,0.1132,0.0598,0.0145,0.0074,0.0157
12/31/2023 23:25,0.1163,0.0598,0.0142,0.0078,0.0157
12/31/2023 23:26,0.1168,0.0593,0.0143,0.0111,0.0163
12/31/2023 23:27,0.1109,0.0597,0.0147,0.0091,0.0157
12/31/2023 23:28,0.1167,0.0597,0.0149,0.0076,0.0157
12/31/2023 23:29,0.1162,0.0593,0.0149,0.0086,0.0156
12/31/2023 23:30,0.0649,0.0595,0.0151,0.0103,0.016
12/31/2023 23:31,0.0363,0.0597,0.0152,0.0077,0.0151
12/31/2023 23:32,0.0389,0.0597,0.015,0.0076,0.0148
12/31/2023 23:33,0.0372,0.0595,0.0148,0.0077,0.0159
12/31/2023 23:34,0.035,0.0594,0.0143,0.0076,0.0148
12/31/2023 23:35,0.0386,0.0596,0.9357,0.0076,0.0148
12/31/2023 23:36,0.0396,0.0597,0.9688,0.0073,0.015
12/31/2023 23:37,0.033,0.0588,0.9749,0.0074,0.0151
12/31/2023 23:38,0.0391,0.0596,0.9827,0.0076,0.0146
12/31/2023 23:39,0.039,0.0598,0.9818,0.0075,0.0162
12/31/2023 23:40,0.0343,0.0549,0.9803,0.0095,0.0157
12/31/2023 23:41,0.0377,0.0589,0.9799,0.0134,0.0151
12/31/2023 23:42,0.0387,0.0585,0.0732,0.0075,0.0157
12/31/2023 23:43,0.0373,0.0584,0.0141,0.0075,0.0156
12/31/2023 23:44,0.0353,0.0583,0.0137,0.0093,0.0143
12/31/2023 23:45,0.0387,0.0585,0.0145,0.0075,0.0145
12/31/2023 23:46,0.0385,0.0584,0.0144,0.0075,0.0131
12/31/2023 23:47,0.0325,0.0585,0.0143,0.0075,0.0142
12/31/2023 23:48,0.0386,0.0584,0.0142,0.0073,0.0151
12/31/2023 23:49,0.0397,0.0584,0.0146,0.0075,0.0151
12/31/2023 23:50,0.0349,0.0584,0.0146,0.0075,0.0137
12/31/2023 23:51,0.0369,0.0585,0.0144,0.0074,0.0146
12/31/2023 23:52,0.038,0.0583,0.0153,0.0092,0.0145
12/31/2023 23:53,0.0373,0.0584,0.015,0.0167,0.0152
12/31/2023 23:54,0.0338,0.0583,0.0155,0.0147,0.0146
12/31/2023 23:55,0.0399,0.0477,0.0148,0.0147,0.0152
12/31/2023 23:56,0.0396,0.0158,0.0155,0.0176,0.016
12/31/2023 23:57,0.0332,0.0138,0.0153,0.0148,0.0147
12/31/2023 23:58,0.0377,0.0039,0.0145,0.0181,0.0142
12/31/2023 23:59,0.0389,0.0044,0.0149,0.0173,0.015
1/1/2024 0:00,0.0349,0.0047,0.0147,0.0177,0.0145
1/1/2024 0:01,0.0354,0.0045,0.0151,0.0212,0.0151
1/1/2024 0:02,0.0346,0.0044,0.0149,0.0159,0.0145
1/1/2024 0:03,0.0344,0.0048,0.015,0.0152,0.0153
1/1/2024 0:04,0.0316,0.004,0.0147,0.0147,0.0153
1/1/2024 0:05,0.0394,0.0046,0.0148,0.0147,0.0142
1/1/2024 0:06,0.0358,0.0044,0.0142,0.0147,0.0155
1/1/2024 0:07,0.0299,0.004,0.0146,0.0147,0.0153
1/1/2024 0:08,0.0371,0.0041,0.0145,0.0146,0.0147
1/1/2024 0:09,0.039,0.0046,0.0152,0.0148,0.0158
1/1/2024 0:10,0.0354,0.0038,0.0154,0.0147,0.0153
1/1/2024 0:11,0.0365,0.0041,0.0154,0.0147,0.016
1/1/2024 0:12,0.0379,0.0041,0.2324,0.0165,0.0149
1/1/2024 0:13,0.0376,0.0052,0.9635,0.0147,0.0152
1/1/2024 0:14,0.0303,0.0046,0.9634,0.0145,0.015
1/1/2024 0:15,0.0381,0.0048,0.9708,0.0147,0.016
1/1/2024 0:16,0.0378,0.0051,0.9693,0.0148,0.0156
1/1/2024 0:17,0.033,0.0051,0.971,0.0145,0.0154
1/1/2024 0:18,0.0362,0.0048,0.9689,0.0146,0.0161
1/1/2024 0:19,0.0358,0.0046,0.2241,0.0148,0.0158
1/1/2024 0:20,0.0321,0.004,0.0146,0.0146,0.0158
1/1/2024 0:21,0.0329,0.0044,0.0145,0.0146,0.0153
1/1/2024 0:22,0.0363,0.0045,0.0143,0.0149,0.0167
1/1/2024 0:23,0.0379,0.0043,0.0145,0.0166,0.0159
1/1/2024 0:24,0.0281,0.0044,0.0147,0.0175,0.0162
1/1/2024 0:25,0.0313,0.0047,0.0143,0.0198,0.0165
1/1/2024 0:26,0.0299,0.0039,0.0145,0.0162,0.0162
1/1/2024 0:27,0.0244,0.0043,0.0146,0.0191,0.0164
1/1/2024 0:28,0.0287,0.0046,0.0146,0.0165,0.0164
1/1/2024 0:29,0.0296,0.004,0.0149,0.018,0.0167
1/1/2024 0:30,0.0266,0.0038,0.0146,0.0154,0.0164
1/1/2024 0:31,0.0265,0.0039,0.0153,0.0147,0.0164
1/1/2024 0:32,0.0299,0.0036,0.0152,0.0146,0.0167
1/1/2024 0:33,0.0284,0.0035,0.0153,0.0146,0.0164
1/1/2024 0:34,0.0244,0.0034,0.0153,0.0146,0.0164
1/1/2024 0:35,0.0307,0.0032,0.0153,0.0147,0.0164
1/1/2024 0:36,0.0299,0.0038,0.0151,0.0148,0.0168
1/1/2024 0:37,0.0241,0.0039,0.014,0.0146,0.0157
1/1/2024 0:38,0.0288,0.004,0.0147,0.0153,0.0153
1/1/2024 0:39,0.0298,0.0039,0.0146,0.0191,0.016
1/1/2024 0:40,0.027,0.0047,0.2038,0.0175,0.0168
1/1/2024 0:41,0.0256,0.0049,0.9592,0.0202,0.017
1/1/2024 0:42,0.0302,0.0051,0.9601,0.0161,0.0163
1/1/2024 0:43,0.0297,0.0051,0.9701,0.0164,0.0163
1/1/2024 0:44,0.0234,0.0051,0.9675,0.0192,0.0165
1/1/2024 0:45,0.0307,0.005,0.9629,0.0208,0.0164
1/1/2024 0:46,0.0297,0.0048,0.9677,0.0163,0.016
1/1/2024 0:47,0.0245,0.0038,0.2277,0.0146,0.0168
1/1/2024 0:48,0.0285,0.0039,0.0144,0.0147,0.0166
1/1/2024 0:49,0.03,0.003,0.0148,0.0147,0.0168
1/1/2024 0:50,0.0269,0.0031,0.0143,0.0148,0.0168
1/1/2024 0:51,0.0259,0.0035,0.0149,0.0183,0.0163
1/1/2024 0:52,0.03,0.0038,0.0152,0.0183,0.016
1/1/2024 0:53,0.0287,0.003,0.0152,0.0143,0.0167
1/1/2024 0:54,0.0246,0.0033,0.0145,0.0108,0.0167
1/1/2024 0:55,0.031,0.0035,0.0141,0.0088,0.0164
1/1/2024 0:56,0.0294,0.0035,0.0148,0.0113,0.0161
1/1/2024 0:57,0.0251,0.004,0.0141,0.0095,0.0161
1/1/2024 0:58,0.0279,0.0038,0.0142,0.0076,0.0161
1/1/2024 0:59,0.0301,0.0037,0.0148,0.0076,0.0161
1/1/2024 1:00,0.0272,0.0043,0.0141,0.0076,0.0167
1/1/2024 1:01,0.0257,0.0047,0.5985,0.0075,0.0164
1/1/2024 1:02,0.0297,0.0048,0.9541,0.0076,0.0167
1/1/2024 1:03,0.0299,0.0053,0.9543,0.0076,0.0161
1/1/2024 1:04,0.0232,0.0052,0.9643,0.0074,0.0164
1/1/2024 1:05,0.0307,0.004,0.9668,0.0076,0.0166
1/1/2024 1:06,0.0296,0.0042,0.9638,0.0077,0.016
1/1/2024 1:07,0.025,0.0044,0.8495,0.0075,0.0167
1/1/2024 1:08,0.0279,0.0033,0.0151,0.0074,0.0167
1/1/2024 1:09,0.03,0.0036,0.0153,0.0074,0.0164
1/1/2024 1:10,0.027,0.0035,0.1418,0.0075,0.0163
1/1/2024 1:11,0.026,0.004,0.9542,0.0077,0.0154
1/1/2024 1:12,0.0296,0.0046,0.9566,0.0075,0.0166
1/1/2024 1:13,0.029,0.0048,0.9584,0.0076,0.0161
1/1/2024 1:14,0.0242,0.0049,0.9585,0.0074,0.0163
1/1/2024 1:15,0.0302,0.0047,0.9582,0.0076,0.016
1/1/2024 1:16,0.0296,0.0043,0.9564,0.0076,0.0163
1/1/2024 1:17,0.0253,0.0039,0.2093,0.0075,0.0157
1/1/2024 1:18,0.0273,0.0035,0.0146,0.0095,0.0166
1/1/2024 1:19,0.0298,0.0034,0.0149,0.0025,0.0163
1/1/2024 1:20,0.0271,0.0032,0.5181,0,0.0163
1/1/2024 1:21,0.0265,0.0049,0.9434,0,0.0155
1/1/2024 1:22,0.0297,0.0051,0.9517,0,0.0167
1/1/2024 1:23,0.0299,0.0051,0.9557,0,0.0161
1/1/2024 1:24,0.0233,0.0052,0.9622,0,0.0155
1/1/2024 1:25,0.0301,0.0048,0.9639,0,0.0162
1/1/2024 1:26,0.0299,0.0045,0.8466,0,0.0144
1/1/2024 1:27,0.0252,0.0036,0.0153,0,0.0153
1/1/2024 1:28,0.0284,0.0032,0.0154,0,0.0159
1/1/2024 1:29,0.0296,0.0027,0.0158,0,0.0158
1/1/2024 1:30,0.0274,0.0031,0.0155,0,0.0161
1/1/2024 1:31,0.0257,0.0045,0.5257,0,0.0161
1/1/2024 1:32,0.0301,0.0041,0.9504,0,0.0158
1/1/2024 1:33,0.0298,0.0043,0.9542,0,0.0161
1/1/2024 1:34,0.0239,0.0042,0.9638,0,0.016
1/1/2024 1:35,0.0298,0.0054,0.9619,0,0.0164
1/1/2024 1:36,0.0299,0.005,0.9585,0,0.0141
1/1/2024 1:37,0.026,0.0045,0.685,0,0.0153
1/1/2024 1:38,0.0279,0.0038,0.016,0,0.0155
1/1/2024 1:39,0.0292,0.0039,0.0155,0,0.0161
1/1/2024 1:40,0.0276,0.0045,0.0151,0,0.0164
1/1/2024 1:41,0.0251,0.0038,0.015,0,0.0155
1/1/2024 1:42,0.0307,0.0044,0.0151,0,0.0153
1/1/2024 1:43,0.0297,0.0038,0.4483,0,0.0159
1/1/2024 1:44,0.0235,0.0044,0.9422,0.0019,0.0161
1/1/2024 1:45,0.0299,0.0044,0.9457,0.002,0.0163
1/1/2024 1:46,0.0297,0.005,0.9647,0,0.0152
1/1/2024 1:47,0.0253,0.0052,0.9578,0,0.016
1/1/2024 1:48,0.0283,0.0043,0.9563,0,0.0161
1/1/2024 1:49,0.029,0.0045,0.8419,0,0.0163
1/1/2024 1:50,0.0282,0.0027,0.0165,0,0.0149
1/1/2024 1:51,0.0177,0.0029,0.0168,0,0.0154
1/1/2024 1:52,0.0162,0.0029,0.0161,0,0.016
1/1/2024 1:53,0.0163,0.0024,0.0163,0,0.0162
1/1/2024 1:54,0.0162,0.0026,0.0157,0,0.0157
1/1/2024 1:55,0.0161,0.0033,0.015,0,0.0157
1/1/2024 1:56,0.0162,0.0041,0.6553,0,0.0156
1/1/2024 1:57,0.0163,0.0044,0.9417,0,0.016
